date,time,realp,reactivep,voltage,gt,sm1,sm2,sm3,realpkwh,reactivepkwh,sm1kwh,sm2kwh,sm3kwh,prediction
17/12/2006,18:02:00,3.386,0.17,236.31,14.2,0,0,17,0.0564,0.0028,0,0,0.017,0.0572
17/12/2006,18:03:00,3.528,0.272,235.63,15,0,0,17,0.0588,0.0045,0,0,0.017,0.0572
17/12/2006,18:04:00,3.496,0.26,235.22,14.8,0,0,17,0.0583,0.0043,0,0,0.017,0.0572
17/12/2006,18:05:00,3.396,0.166,235.28,14.4,0,0,17,0.0566,0.0028,0,0,0.017,0.0572
17/12/2006,18:06:00,3.266,0.106,234.27,13.8,0,0,17,0.0544,0.0018,0,0,0.017,0.0572
17/12/2006,18:07:00,3.34,0,234.72,14.2,0,0,17,0.0557,0,0,0,0.017,0.0572
17/12/2006,18:08:00,3.26,0,235.73,13.8,0,0,17,0.0543,0,0,0,0.017,0.0572
17/12/2006,18:09:00,3.236,0,235.84,13.6,0,0,17,0.0539,0,0,0,0.017,0.0572
17/12/2006,18:10:00,3.216,0,235,13.6,0,0,17,0.0536,0,0,0,0.017,0.0572
17/12/2006,18:11:00,3.232,0,235.67,13.6,0,0,17,0.0539,0,0,0,0.017,0.0572
17/12/2006,18:12:00,3.236,0,235.9,13.6,0,0,17,0.0539,0,0,0,0.017,0.0539
17/12/2006,18:13:00,3.254,0,236.64,13.8,0,0,17,0.0542,0,0,0,0.017,0.0542
17/12/2006,18:14:00,3.308,0.076,237.39,14,0,0,18,0.0551,0.0013,0,0,0.018,0.0551
17/12/2006,18:15:00,3.612,0.254,236.94,15.2,0,0,17,0.0602,0.0042,0,0,0.017,0.0602
17/12/2006,18:16:00,4.1,0.156,236.33,17.8,0,0,17,0.0683,0.0026,0,0,0.017,0.0683
17/12/2006,18:17:00,6.254,0.118,233.69,26.6,0,0,17,0.1042,0.002,0,0,0.017,0.1042
17/12/2006,18:18:00,6.204,0.116,232.7,26.6,0,0,16,0.1034,0.0019,0,0,0.016,0.1034
17/12/2006,18:19:00,4.536,0.128,234.34,20,0,0,17,0.0756,0.0021,0,0,0.017,0.0756
17/12/2006,18:20:00,3.606,0.134,234.73,15.4,0,0,17,0.0601,0.0022,0,0,0.017,0.0601
17/12/2006,18:21:00,3.594,0.132,234.58,15.2,0,0,17,0.0599,0.0022,0,0,0.017,0.0599
17/12/2006,18:22:00,3.614,0.136,235.46,15.4,0,0,17,0.0602,0.0023,0,0,0.017,0.0602
17/12/2006,18:23:00,3.612,0.136,235.45,15.2,0,0,17,0.0602,0.0023,0,0,0.017,0.0602
17/12/2006,18:24:00,3.612,0.134,235.42,15.2,0,0,17,0.0602,0.0022,0,0,0.017,0.0602
17/12/2006,18:25:00,3.576,0.086,235.42,15.2,0,0,17,0.0596,0.0014,0,0,0.017,0.0596
17/12/2006,18:26:00,3.552,0,235.79,15,0,0,17,0.0592,0,0,0,0.017,0.0592
17/12/2006,18:27:00,3.55,0,235.75,15,0,0,17,0.0592,0,0,0,0.017,0.0592
17/12/2006,18:28:00,3.566,0.046,235.54,15,0,0,17,0.0594,0.0008,0,0,0.017,0.0594
17/12/2006,18:29:00,3.66,0.166,235.77,15.4,0,0,17,0.061,0.0028,0,0,0.017,0.061
17/12/2006,18:30:00,3.624,0.162,234.53,15.4,0,0,17,0.0604,0.0027,0,0,0.017,0.0604
17/12/2006,18:31:00,3.626,0.162,234.72,15.4,0,0,17,0.0604,0.0027,0,0,0.017,0.0604
17/12/2006,18:32:00,3.62,0.162,234.58,15.4,0,0,16,0.0603,0.0027,0,0,0.016,0.0603
17/12/2006,18:33:00,3.42,0.172,235.19,14.6,0,0,17,0.057,0.0029,0,0,0.017,0.057
17/12/2006,18:34:00,3.356,0.188,235.26,14.2,0,0,17,0.0559,0.0031,0,0,0.017,0.0559
17/12/2006,18:35:00,3.362,0.188,235.42,14.2,0,0,17,0.056,0.0031,0,0,0.017,0.056
17/12/2006,18:36:00,3.372,0.19,235.72,14.2,0,0,17,0.0562,0.0032,0,0,0.017,0.0562
17/12/2006,18:37:00,3.38,0.188,236.11,14.2,0,0,17,0.0563,0.0031,0,0,0.017,0.0563
17/12/2006,18:38:00,3.344,0.184,234.99,14.2,0,0,17,0.0557,0.0031,0,0,0.017,0.0557
17/12/2006,18:39:00,3.612,0.172,234.74,15.4,0,0,17,0.0602,0.0029,0,0,0.017,0.0602
17/12/2006,18:40:00,3.652,0.164,234.97,15.6,0,0,17,0.0609,0.0027,0,0,0.017,0.0609
17/12/2006,18:41:00,3.638,0.166,234.44,15.4,0,0,17,0.0606,0.0028,0,0,0.017,0.0606
17/12/2006,18:42:00,3.618,0.176,234.12,15.4,0,0,17,0.0603,0.0029,0,0,0.017,0.0603
17/12/2006,18:43:00,3.588,0.178,233.88,15.4,0,0,17,0.0598,0.003,0,0,0.017,0.0598
17/12/2006,18:44:00,3.596,0.176,233.39,15.4,0,0,16,0.0599,0.0029,0,0,0.016,0.0599
17/12/2006,18:45:00,3.708,0.052,234.25,15.8,0,0,17,0.0618,0.0009,0,0,0.017,0.0618
17/12/2006,18:46:00,3.79,0.054,234.9,16,0,0,17,0.0632,0.0009,0,0,0.017,0.0632
17/12/2006,18:47:00,3.76,0.052,233.79,16,0,0,17,0.0627,0.0009,0,0,0.017,0.0627
17/12/2006,18:48:00,3.754,0.052,233.49,16,0,0,16,0.0626,0.0009,0,0,0.016,0.0626
17/12/2006,18:49:00,3.742,0.048,232.74,16,0,0,17,0.0624,0.0008,0,0,0.017,0.0624
17/12/2006,18:50:00,3.954,0.046,232.09,17,0,0,17,0.0659,0.0008,0,0,0.017,0.0659
17/12/2006,18:51:00,3.81,0.046,231.71,16.4,0,0,16,0.0635,0.0008,0,0,0.016,0.0635
17/12/2006,18:52:00,3.808,0.1,231.57,16.4,0,0,17,0.0635,0.0017,0,0,0.017,0.0635
17/12/2006,18:53:00,3.978,0.24,231.06,17.2,0,0,16,0.0663,0.004,0,0,0.016,0.0663
17/12/2006,18:54:00,3.974,0.232,230.35,17.2,0,0,16,0.0662,0.0039,0,0,0.016,0.0662
17/12/2006,18:55:00,4.006,0.222,229.85,17.4,0,0,16,0.0668,0.0037,0,0,0.016,0.0668
17/12/2006,18:56:00,4.112,0.302,230.96,17.8,0,0,17,0.0685,0.005,0,0,0.017,0.0685
17/12/2006,18:57:00,4.06,0.304,229.57,17.6,0,0,16,0.0677,0.0051,0,0,0.016,0.0677
17/12/2006,18:58:00,4.05,0.294,230.68,17.6,0,0,16,0.0675,0.0049,0,0,0.016,0.0675
17/12/2006,18:59:00,4.046,0.3,229.63,17.6,0,0,16,0.0674,0.005,0,0,0.016,0.0674
17/12/2006,19:00:00,4.078,0.3,230.78,17.6,0,0,17,0.068,0.005,0,0,0.017,0.068
17/12/2006,19:01:00,4.18,0.31,234.09,17.8,0,0,17,0.0697,0.0052,0,0,0.017,0.0697
17/12/2006,19:02:00,4.132,0.306,233.78,17.6,0,0,16,0.0689,0.0051,0,0,0.016,0.0689
17/12/2006,19:03:00,3.768,0.312,234.67,16,0,0,17,0.0628,0.0052,0,0,0.017,0.0628
17/12/2006,19:04:00,3.556,0.36,233.42,15.2,0,0,17,0.0593,0.006,0,0,0.017,0.0593
17/12/2006,19:05:00,3.528,0.436,233.77,15.2,0,0,17,0.0588,0.0073,0,0,0.017,0.0588
17/12/2006,19:06:00,2.922,0.38,234.78,12.6,0,0,17,0.0487,0.0063,0,0,0.017,0.0487
17/12/2006,19:07:00,2.42,0.3,235.32,10.4,0,0,16,0.0403,0.005,0,0,0.016,0.0403
17/12/2006,19:08:00,2.398,0.368,231.7,10.4,0,0,17,0.04,0.0061,0,0,0.017,0.04
17/12/2006,19:09:00,2.398,0.37,231.83,10.4,0,1,16,0.04,0.0062,0,0.001,0.016,0.04
17/12/2006,19:10:00,2.388,0.366,231.31,10.4,0,2,17,0.0398,0.0061,0,0.002,0.017,0.0398
17/12/2006,19:11:00,2.432,0.376,233.97,10.4,0,1,17,0.0405,0.0063,0,0.001,0.017,0.0405
17/12/2006,19:12:00,3.764,0.562,232.4,16.6,0,2,16,0.0627,0.0094,0,0.002,0.016,0.0627
17/12/2006,19:13:00,3.782,0.44,233.22,16.4,0,1,17,0.063,0.0073,0,0.001,0.017,0.063
17/12/2006,19:14:00,3.222,0.35,233.95,14.2,0,1,17,0.0537,0.0058,0,0.001,0.017,0.0537
17/12/2006,19:15:00,2.21,0.226,234.54,9.4,0,2,16,0.0368,0.0038,0,0.002,0.016,0.0368
17/12/2006,19:16:00,2.208,0.224,234.5,9.4,0,1,17,0.0368,0.0037,0,0.001,0.017,0.0368
17/12/2006,19:17:00,2.22,0.228,235.39,9.4,0,1,17,0.037,0.0038,0,0.001,0.017,0.037
17/12/2006,19:18:00,2.234,0.232,236.35,9.4,0,2,17,0.0372,0.0039,0,0.002,0.017,0.0372
17/12/2006,19:19:00,2.224,0.23,236.29,9.4,0,1,18,0.0371,0.0038,0,0.001,0.018,0.0371
17/12/2006,19:20:00,2.164,0.212,235.82,9.2,0,2,17,0.0361,0.0035,0,0.002,0.017,0.0361
17/12/2006,19:21:00,2.472,0.276,235.79,10.8,0,1,17,0.0412,0.0046,0,0.001,0.017,0.0412
17/12/2006,19:22:00,2.506,0.256,235.86,11,0,1,17,0.0418,0.0043,0,0.001,0.017,0.0418
17/12/2006,19:23:00,2.168,0.214,235.9,9.2,0,1,17,0.0361,0.0036,0,0.001,0.017,0.0361
17/12/2006,19:24:00,2.154,0.21,235.16,9.2,0,2,17,0.0359,0.0035,0,0.002,0.017,0.0359
17/12/2006,19:25:00,2.146,0.208,234.66,9.2,0,1,17,0.0358,0.0035,0,0.001,0.017,0.0358
17/12/2006,19:26:00,2.134,0.208,234.48,9,0,1,16,0.0356,0.0035,0,0.001,0.016,0.0356
17/12/2006,19:27:00,2.104,0.198,232.36,9,0,1,17,0.0351,0.0033,0,0.001,0.017,0.0351
17/12/2006,19:28:00,2.104,0.194,232.24,9,0,2,17,0.0351,0.0032,0,0.002,0.017,0.0351
17/12/2006,19:29:00,2.116,0.2,233.35,9,0,1,16,0.0353,0.0033,0,0.001,0.016,0.0353
17/12/2006,19:30:00,2.114,0.202,233.42,9,0,1,17,0.0352,0.0034,0,0.001,0.017,0.0352
17/12/2006,19:31:00,2.532,0.38,232.29,11,0,1,16,0.0422,0.0063,0,0.001,0.016,0.0422
17/12/2006,19:32:00,2.478,0.248,232.7,10.6,0,1,17,0.0413,0.0041,0,0.001,0.017,0.0413
17/12/2006,19:33:00,2.366,0.088,232.56,10.2,0,0,17,0.0394,0.0015,0,0,0.017,0.0394
17/12/2006,19:34:00,2.74,0.156,233.91,11.6,0,0,16,0.0457,0.0026,0,0,0.016,0.0457
17/12/2006,19:35:00,3.424,0.178,232.75,14.8,0,0,17,0.0571,0.003,0,0,0.017,0.0571
17/12/2006,19:36:00,3.538,0.258,231.41,15.2,0,0,16,0.059,0.0043,0,0,0.016,0.059
17/12/2006,19:37:00,4.012,0.378,231.18,17.6,0,0,17,0.0669,0.0063,0,0,0.017,0.0669
17/12/2006,19:38:00,4.842,0.426,230.08,21.2,0,0,16,0.0807,0.0071,0,0,0.016,0.0807
17/12/2006,19:39:00,3.578,0.45,233.04,15.4,0,0,17,0.0596,0.0075,0,0,0.017,0.0596
17/12/2006,19:40:00,3.438,0.426,233.2,14.8,0,0,16,0.0573,0.0071,0,0,0.016,0.0573
17/12/2006,19:41:00,3.29,0.28,233.65,14,0,0,17,0.0548,0.0047,0,0,0.017,0.0548
17/12/2006,19:42:00,3.13,0.268,232.88,13.4,0,0,17,0.0522,0.0045,0,0,0.017,0.0522
17/12/2006,19:43:00,3.15,0.264,232.31,13.6,0,0,16,0.0525,0.0044,0,0,0.016,0.0525
17/12/2006,19:44:00,3.314,0.264,232.63,14.2,0,0,17,0.0552,0.0044,0,0,0.017,0.0552
17/12/2006,19:45:00,3.022,0.266,232.41,13,0,0,16,0.0504,0.0044,0,0,0.016,0.0504
17/12/2006,19:46:00,3.004,0.264,232.43,13,0,0,17,0.0501,0.0044,0,0,0.017,0.0501
17/12/2006,19:47:00,3.02,0.266,232.6,13,0,0,17,0.0503,0.0044,0,0,0.017,0.0503
17/12/2006,19:48:00,2.96,0.176,232.52,12.8,0,0,16,0.0493,0.0029,0,0,0.016,0.0493
17/12/2006,19:49:00,3.544,0.166,231.68,15.6,0,0,17,0.0591,0.0028,0,0,0.017,0.0591
17/12/2006,19:50:00,2.934,0.17,232.11,12.6,0,0,16,0.0489,0.0028,0,0,0.016,0.0489
17/12/2006,19:51:00,3.034,0.168,232.19,13,0,0,17,0.0506,0.0028,0,0,0.017,0.0506
17/12/2006,19:52:00,3.244,0.168,232.77,14,0,0,16,0.0541,0.0028,0,0,0.016,0.0541
17/12/2006,19:53:00,3.304,0.164,231.7,14.2,0,0,17,0.0551,0.0027,0,0,0.017,0.0551
17/12/2006,19:54:00,3.024,0.166,231.47,13,0,0,16,0.0504,0.0028,0,0,0.016,0.0504
17/12/2006,19:55:00,3.032,0.168,231.83,13,0,0,17,0.0505,0.0028,0,0,0.017,0.0505
17/12/2006,19:56:00,2.826,0.16,230.37,12.2,0,0,16,0.0471,0.0027,0,0,0.016,0.0471
17/12/2006,19:57:00,2.558,0.16,231.97,11,0,0,17,0.0426,0.0027,0,0,0.017,0.0426
17/12/2006,19:58:00,2.514,0.164,232.93,10.8,0,0,16,0.0419,0.0027,0,0,0.016,0.0419
17/12/2006,19:59:00,2.406,0.166,233.07,10.4,0,0,17,0.0401,0.0028,0,0,0.017,0.0401
17/12/2006,20:00:00,2.388,0.166,232.78,10.2,0,0,16,0.0398,0.0028,0,0,0.016,0.0398
17/12/2006,20:01:00,2.314,0.17,233.79,9.8,0,0,17,0.0386,0.0028,0,0,0.017,0.0386
17/12/2006,20:02:00,2.326,0.172,234.51,10,0,0,17,0.0388,0.0029,0,0,0.017,0.0388
17/12/2006,20:03:00,2.56,0.17,233.87,11.2,0,0,17,0.0427,0.0028,0,0,0.017,0.0427
17/12/2006,20:04:00,2.67,0.168,234.12,11.6,0,0,17,0.0445,0.0028,0,0,0.017,0.0445
17/12/2006,20:05:00,2.42,0.104,233.75,10.4,0,0,16,0.0403,0.0017,0,0,0.016,0.0403
17/12/2006,20:06:00,2.55,0.048,233.02,11,0,0,17,0.0425,0.0008,0,0,0.017,0.0425
17/12/2006,20:07:00,2.6,0.102,232.75,11.2,0,0,17,0.0433,0.0017,0,0,0.017,0.0433
17/12/2006,20:08:00,2.628,0.162,232.57,11.2,0,1,16,0.0438,0.0027,0,0.001,0.016,0.0438
17/12/2006,20:09:00,2.632,0.164,233.02,11.2,0,2,17,0.0439,0.0027,0,0.002,0.017,0.0439
17/12/2006,20:10:00,2.664,0.162,232.92,11.4,0,1,16,0.0444,0.0027,0,0.001,0.016,0.0444
17/12/2006,20:11:00,2.576,0.164,233.24,11,0,2,17,0.0429,0.0027,0,0.002,0.017,0.0429
17/12/2006,20:12:00,2.972,0.17,236.43,12.6,0,1,17,0.0495,0.0028,0,0.001,0.017,0.0495
17/12/2006,20:13:00,3.202,0.164,235.3,13.6,0,2,17,0.0534,0.0027,0,0.002,0.017,0.0534
17/12/2006,20:14:00,3.178,0.166,235.52,13.6,0,1,17,0.053,0.0028,0,0.001,0.017,0.053
17/12/2006,20:15:00,3.19,0.162,235.17,13.6,0,1,17,0.0532,0.0027,0,0.001,0.017,0.0532
17/12/2006,20:16:00,3.26,0.216,235,14,0,2,17,0.0543,0.0036,0,0.002,0.017,0.0543
17/12/2006,20:17:00,3.262,0.26,234.6,14,0,1,17,0.0544,0.0043,0,0.001,0.017,0.0544
17/12/2006,20:18:00,3.39,0.364,234.43,14.6,0,2,17,0.0565,0.0061,0,0.002,0.017,0.0565
17/12/2006,20:19:00,3.566,0.378,234.1,15.4,0,1,17,0.0594,0.0063,0,0.001,0.017,0.0594
17/12/2006,20:20:00,3.668,0.374,234.1,15.8,0,2,16,0.0611,0.0062,0,0.002,0.016,0.0611
17/12/2006,20:21:00,4.464,0.388,233.9,19.4,0,1,17,0.0744,0.0065,0,0.001,0.017,0.0744
17/12/2006,20:22:00,4.448,0.396,233.44,19.4,0,1,17,0.0741,0.0066,0,0.001,0.017,0.0741
17/12/2006,20:23:00,3.698,0.388,236.07,15.8,0,2,17,0.0616,0.0065,0,0.002,0.017,0.0616
17/12/2006,20:24:00,3.712,0.396,236.92,15.8,0,1,17,0.0619,0.0066,0,0.001,0.017,0.0619
17/12/2006,20:25:00,3.732,0.4,237.66,15.8,0,1,17,0.0622,0.0067,0,0.001,0.017,0.0622
17/12/2006,20:26:00,3.736,0.402,238.05,15.8,0,1,18,0.0623,0.0067,0,0.001,0.018,0.0623
17/12/2006,20:27:00,3.66,0.302,237.73,15.4,0,2,17,0.061,0.005,0,0.002,0.017,0.061
17/12/2006,20:28:00,3.636,0.298,237.01,15.4,0,1,17,0.0606,0.005,0,0.001,0.017,0.0606
17/12/2006,20:29:00,3.62,0.296,236.47,15.4,0,1,17,0.0603,0.0049,0,0.001,0.017,0.0603
17/12/2006,20:30:00,3.614,0.292,236.16,15.4,0,2,18,0.0602,0.0049,0,0.002,0.018,0.0602
17/12/2006,20:31:00,3.59,0.284,235.07,15.4,0,1,17,0.0598,0.0047,0,0.001,0.017,0.0598
17/12/2006,20:32:00,3.61,0.286,235.7,15.4,0,1,17,0.0602,0.0048,0,0.001,0.017,0.0602
17/12/2006,20:33:00,3.616,0.29,236.23,15.4,0,1,17,0.0603,0.0048,0,0.001,0.017,0.0603
17/12/2006,20:34:00,3.644,0.292,236.6,15.4,0,2,17,0.0607,0.0049,0,0.002,0.017,0.0607
17/12/2006,20:35:00,3.822,0.29,235.93,16.2,0,1,17,0.0637,0.0048,0,0.001,0.017,0.0637
17/12/2006,20:36:00,3.538,0.308,238.31,15,0,1,17,0.059,0.0051,0,0.001,0.017,0.059
17/12/2006,20:37:00,3.504,0.31,238.69,14.8,0,1,18,0.0584,0.0052,0,0.001,0.018,0.0584
17/12/2006,20:38:00,3.682,0.308,238.8,15.4,0,2,17,0.0614,0.0051,0,0.002,0.017,0.0614
17/12/2006,20:39:00,3.694,0.314,239.45,15.4,0,1,18,0.0616,0.0052,0,0.001,0.018,0.0616
17/12/2006,20:40:00,3.692,0.312,239.47,15.4,0,1,17,0.0615,0.0052,0,0.001,0.017,0.0615
17/12/2006,20:41:00,3.712,0.318,240.35,15.6,0,1,18,0.0619,0.0053,0,0.001,0.018,0.0619
17/12/2006,20:42:00,3.628,0.314,239.82,15.2,0,2,18,0.0605,0.0052,0,0.002,0.018,0.0605
17/12/2006,20:43:00,3.374,0.32,239.76,14.2,0,1,17,0.0562,0.0053,0,0.001,0.017,0.0562
17/12/2006,20:44:00,3.368,0.322,239.91,14.2,0,1,18,0.0561,0.0054,0,0.001,0.018,0.0561
17/12/2006,20:45:00,3.352,0.318,239.53,14,0,1,17,0.0559,0.0053,0,0.001,0.017,0.0559
17/12/2006,20:46:00,3.35,0.32,239.63,14,0,1,18,0.0558,0.0053,0,0.001,0.018,0.0558
17/12/2006,20:47:00,3.318,0.31,238.11,14,0,2,17,0.0553,0.0052,0,0.002,0.017,0.0553
17/12/2006,20:48:00,3.324,0.31,238.46,14,0,1,18,0.0554,0.0052,0,0.001,0.018,0.0554
17/12/2006,20:49:00,3.594,0.308,238.81,15.2,0,1,17,0.0599,0.0051,0,0.001,0.017,0.0599
17/12/2006,20:50:00,3.798,0.308,238.88,16,0,1,18,0.0633,0.0051,0,0.001,0.018,0.0633
17/12/2006,20:51:00,3.852,0.308,238.62,16.2,0,2,17,0.0642,0.0051,0,0.002,0.017,0.0642
17/12/2006,20:52:00,3.832,0.304,238,16.2,0,1,17,0.0639,0.0051,0,0.001,0.017,0.0639
17/12/2006,20:53:00,3.832,0.304,238,16.2,0,1,18,0.0639,0.0051,0,0.001,0.018,0.0639
17/12/2006,20:54:00,3.75,0.3,237.52,15.8,0,1,17,0.0625,0.005,0,0.001,0.017,0.0625
17/12/2006,20:55:00,3.568,0.302,237.97,15,0,2,17,0.0595,0.005,0,0.002,0.017,0.0595
17/12/2006,20:56:00,3.476,0.288,238.08,14.6,0,1,18,0.0579,0.0048,0,0.001,0.018,0.0579
17/12/2006,20:57:00,3.316,0.266,236.6,14,0,1,17,0.0553,0.0044,0,0.001,0.017,0.0553
17/12/2006,20:58:00,3.274,0.258,236.88,13.8,0,1,17,0.0546,0.0043,0,0.001,0.017,0.0546
17/12/2006,20:59:00,3.244,0.254,238.01,13.6,0,1,17,0.0541,0.0042,0,0.001,0.017,0.0541
17/12/2006,21:00:00,3.576,0.252,237.8,15.2,0,2,18,0.0596,0.0042,0,0.002,0.018,0.0596
17/12/2006,21:01:00,3.898,0.25,238.03,16.4,0,1,17,0.065,0.0042,0,0.001,0.017,0.065
17/12/2006,21:02:00,3.638,0.262,238.51,15.2,0,1,17,0.0606,0.0044,0,0.001,0.017,0.0606
17/12/2006,21:03:00,3.204,0.266,238.69,13.4,0,1,18,0.0534,0.0044,0,0.001,0.018,0.0534
17/12/2006,21:04:00,3.078,0.266,238.79,12.8,0,1,17,0.0513,0.0044,0,0.001,0.017,0.0513
17/12/2006,21:05:00,3.076,0.266,238.7,12.8,0,2,18,0.0513,0.0044,0,0.002,0.018,0.0513
17/12/2006,21:06:00,3.086,0.256,239.34,12.8,0,1,17,0.0514,0.0043,0,0.001,0.017,0.0514
17/12/2006,21:07:00,3.002,0.162,238.17,12.6,0,1,18,0.05,0.0027,0,0.001,0.018,0.05
17/12/2006,21:08:00,2.992,0.162,238,12.6,0,1,17,0.0499,0.0027,0,0.001,0.017,0.0499
17/12/2006,21:09:00,3.038,0.214,237.82,12.8,0,1,17,0.0506,0.0036,0,0.001,0.017,0.0506
17/12/2006,21:10:00,3.088,0.29,237.8,13,0,2,18,0.0515,0.0048,0,0.002,0.018,0.0515
17/12/2006,21:11:00,3.116,0.296,239.26,13,0,1,17,0.0519,0.0049,0,0.001,0.017,0.0519
17/12/2006,21:12:00,3.108,0.296,239.19,13,0,1,18,0.0518,0.0049,0,0.001,0.018,0.0518
17/12/2006,21:13:00,3.096,0.292,238.82,13,0,1,17,0.0516,0.0049,0,0.001,0.017,0.0516
17/12/2006,21:14:00,3.086,0.29,238.48,13,0,1,18,0.0514,0.0048,0,0.001,0.018,0.0514
17/12/2006,21:15:00,3.076,0.288,238,13,0,2,17,0.0513,0.0048,0,0.002,0.017,0.0513
17/12/2006,21:16:00,3.08,0.288,238.15,13,0,1,17,0.0513,0.0048,0,0.001,0.017,0.0513
17/12/2006,21:17:00,3.08,0.29,238.27,13,0,1,18,0.0513,0.0048,0,0.001,0.018,0.0513
17/12/2006,21:18:00,3.096,0.286,237.52,13,0,1,17,0.0516,0.0048,0,0.001,0.017,0.0516
17/12/2006,21:19:00,3.13,0.288,237.89,13.2,0,1,17,0.0522,0.0048,0,0.001,0.017,0.0522
17/12/2006,21:20:00,3.074,0.29,238.07,13,0,2,18,0.0512,0.0048,0,0.002,0.018,0.0512
17/12/2006,21:21:00,3.118,0.302,239.79,13,0,1,17,0.052,0.005,0,0.001,0.017,0.052
17/12/2006,21:22:00,3.082,0.292,238.12,13,0,1,18,0.0514,0.0049,0,0.001,0.018,0.0514
17/12/2006,21:23:00,3.068,0.288,237.59,13,0,1,17,0.0511,0.0048,0,0.001,0.017,0.0511
17/12/2006,21:24:00,3.084,0.292,238.37,13,0,1,17,0.0514,0.0049,0,0.001,0.017,0.0514
17/12/2006,21:25:00,3.268,0.294,239.23,13.6,0,2,18,0.0545,0.0049,0,0.002,0.018,0.0545
17/12/2006,21:26:00,3.316,0.288,238.55,13.8,0,1,17,0.0553,0.0048,0,0.001,0.017,0.0553
17/12/2006,21:27:00,3.07,0.288,238.01,12.8,0,1,18,0.0512,0.0048,0,0.001,0.018,0.0512
17/12/2006,21:28:00,3.1,0.296,239.25,13,0,1,17,0.0517,0.0049,0,0.001,0.017,0.0517
17/12/2006,21:29:00,3.098,0.288,239.44,13,0,1,18,0.0516,0.0048,0,0.001,0.018,0.0516
17/12/2006,21:30:00,3.096,0.28,239.79,12.8,0,2,17,0.0516,0.0047,0,0.002,0.017,0.0516
17/12/2006,21:31:00,3.1,0.28,240.04,13,0,1,18,0.0517,0.0047,0,0.001,0.018,0.0517
17/12/2006,21:32:00,3.094,0.278,239.71,12.8,0,1,17,0.0516,0.0046,0,0.001,0.017,0.0516
17/12/2006,21:33:00,3.1,0.28,240.01,12.8,0,1,18,0.0517,0.0047,0,0.001,0.018,0.0517
17/12/2006,21:34:00,3.118,0.284,240.87,13,0,1,18,0.052,0.0047,0,0.001,0.018,0.052
17/12/2006,21:35:00,3.124,0.286,241.09,13,0,2,18,0.0521,0.0048,0,0.002,0.018,0.0521
17/12/2006,21:36:00,3.108,0.312,241.4,12.8,0,1,17,0.0518,0.0052,0,0.001,0.017,0.0518
17/12/2006,21:37:00,3.14,0.392,241.29,13,0,1,18,0.0523,0.0065,0,0.001,0.018,0.0523
17/12/2006,21:38:00,3.138,0.392,241.37,13,0,1,18,0.0523,0.0065,0,0.001,0.018,0.0523
17/12/2006,21:39:00,3.12,0.39,241.07,13,0,1,18,0.052,0.0065,0,0.001,0.018,0.052
17/12/2006,21:40:00,3.102,0.384,239.65,13,0,1,18,0.0517,0.0064,0,0.001,0.018,0.0517
17/12/2006,21:41:00,3.098,0.384,239.57,13,0,2,17,0.0516,0.0064,0,0.002,0.017,0.0516
17/12/2006,21:42:00,3.086,0.38,239.01,13,0,1,18,0.0514,0.0063,0,0.001,0.018,0.0514
17/12/2006,21:43:00,3.08,0.38,238.83,13,0,1,17,0.0513,0.0063,0,0.001,0.017,0.0513
17/12/2006,21:44:00,2.996,0.38,238.59,12.6,0,1,17,0.0499,0.0063,0,0.001,0.017,0.0499
17/12/2006,21:45:00,2.914,0.288,238.27,12.2,0,1,18,0.0486,0.0048,0,0.001,0.018,0.0486
17/12/2006,21:46:00,2.986,0.248,238.71,12.4,0,2,17,0.0498,0.0041,0,0.002,0.017,0.0498
17/12/2006,21:47:00,2.84,0.19,238.66,11.8,0,1,18,0.0473,0.0032,0,0.001,0.018,0.0473
17/12/2006,21:48:00,2.824,0.142,237.35,11.8,0,1,17,0.0471,0.0024,0,0.001,0.017,0.0471
17/12/2006,21:49:00,2.97,0.144,238.17,12.4,0,1,17,0.0495,0.0024,0,0.001,0.017,0.0495
17/12/2006,21:50:00,2.91,0.144,238.49,12.2,0,1,18,0.0485,0.0024,0,0.001,0.018,0.0485
17/12/2006,21:51:00,2.754,0.152,239.17,11.4,0,1,17,0.0459,0.0025,0,0.001,0.017,0.0459
17/12/2006,21:52:00,2.588,0.156,240.12,10.8,0,2,18,0.0431,0.0026,0,0.002,0.018,0.0431
17/12/2006,21:53:00,2.624,0.172,239.32,11,0,1,17,0.0437,0.0029,0,0.001,0.017,0.0437
17/12/2006,21:54:00,2.614,0.18,240.99,10.8,0,1,18,0.0436,0.003,0,0.001,0.018,0.0436
17/12/2006,21:55:00,2.618,0.182,241.31,10.8,0,1,18,0.0436,0.003,0,0.001,0.018,0.0436
17/12/2006,21:56:00,2.604,0.18,240.53,10.8,0,1,18,0.0434,0.003,0,0.001,0.018,0.0434
17/12/2006,21:57:00,2.596,0.178,239.99,10.8,0,1,17,0.0433,0.003,0,0.001,0.017,0.0433
17/12/2006,21:58:00,2.588,0.176,239.55,10.8,0,2,18,0.0431,0.0029,0,0.002,0.018,0.0431
17/12/2006,21:59:00,2.694,0.286,239.68,11.2,0,1,17,0.0449,0.0048,0,0.001,0.017,0.0449
17/12/2006,22:00:00,2.69,0.31,239.17,11.2,0,1,18,0.0448,0.0052,0,0.001,0.018,0.0448
